tradition,year,title,file,fk_grade,flesch_ease,word_count,type_token_ratio,avg_word_length,avg_sentence_length,hedge_rate,fp_plural_rate,fp_singular_rate,theol_juridical_rate,theol_pastoral_rate,theol_ecumenical_rate,theol_modern_world_rate,theol_scripture_rate,theol_tradition_rate,paraphrased,conservative_resurgence,document_type,pope,pre_vii,council_period,cosine_sim_to_prev
catholic,1887,"Officio Sanctissimo (December 22, 1887)",1887_leo_xiii_officio_sanctissimo_december_22_1887.txt,18.99,35.49,7048,0.2398,4.622,42.98,0.00766,0.01405,0.00057,0.00383,0.00071,0.00156,0.00284,0.00128,0.00284,False,,,leo_xiii,True,False,0.4448
catholic,1887,"Vi Ã¨ Ben Noto (September 20, 1887)",1887_leo_xiii_vi_ben_noto_september_20_1887.txt,16.63,42.7,1276,0.3707,4.492,37.53,0.00235,0.03683,0.0,0.0,0.00157,0.00627,0.0047,0.0,0.00313,False,,,leo_xiii,True,False,0.2917
catholic,1886,"Pergrata (September 14, 1886)",1886_leo_xiii_pergrata_september_14_1886.txt,11.82,50.72,2812,0.3197,4.766,22.68,0.00605,0.01956,0.00036,0.00462,0.0,0.00178,0.00178,0.00071,0.00356,False,,,leo_xiii,True,False,0.3511
catholic,1886,"Quod
 Multum (August 22, 1886)",1886_leo_xiii_quod_multum_august_22_1886.txt,11.96,49.58,3908,0.2984,4.803,22.59,0.00179,0.01254,0.00026,0.00614,0.0,0.00102,0.0023,0.00026,0.00435,False,,,leo_xiii,True,False,0.4216
catholic,1886,"Iampridem (January
 6, 1886)",1886_leo_xiii_iampridem_january_6_1886.txt,11.45,52.52,2933,0.3195,4.812,22.22,0.00511,0.02284,0.0,0.00477,0.00068,0.00068,0.00341,0.00034,0.00409,False,,,leo_xiii,True,False,0.3782
catholic,1885,"Quod Auctoritate (December 22, 1885)",1885_leo_xiii_quod_auctoritate_december_22_1885.txt,18.61,37.39,2637,0.3276,4.553,42.53,0.00721,0.02503,0.0019,0.00379,0.00038,0.00493,0.0019,0.00114,0.00265,False,,,leo_xiii,True,False,0.2645
catholic,1885,"Spectata Fides (November 27, 1885)",1885_leo_xiii_spectata_fides_november_27_1885.txt,14.91,44.37,947,0.4139,4.691,31.57,0.00422,0.03273,0.0,0.0,0.00106,0.00528,0.00317,0.0,0.00528,False,,,leo_xiii,True,False,0.2529
catholic,1885,"Immortale Dei (November 1, 1885)",1885_leo_xiii_immortale_dei_november_1_1885.txt,16.73,40.62,9595,0.2146,4.597,36.76,0.0049,0.00584,0.00104,0.00803,0.00031,0.00125,0.00615,0.00115,0.00188,False,,,leo_xiii,True,False,0.2461
catholic,1884,"Superiore Anno (August 30, 1884)",1884_leo_xiii_superiore_anno_august_30_1884.txt,19.25,32.56,1357,0.3795,4.607,42.41,0.00442,0.03464,0.0,0.00368,0.00074,0.00368,0.00368,0.00074,0.00295,False,,,leo_xiii,True,False,0.6396
catholic,1884,"Humanum Genus (April 20, 1884)",1884_leo_xiii_humanum_genus_april_20_1884.txt,17.59,37.94,8402,0.2283,4.612,38.72,0.00595,0.01107,0.0,0.00607,0.00012,0.00155,0.00369,0.00024,0.00262,False,,,leo_xiii,True,False,0.1643
catholic,1884,"Nobilissima Gallorum Gens (February 8, 1884)",1884_leo_xiii_nobilissima_gallorum_gens_february_8_1884.txt,18.33,35.28,3459,0.3143,4.703,40.22,0.00376,0.01359,0.0,0.00491,0.00087,0.00202,0.00491,0.0,0.0026,False,,,leo_xiii,True,False,0.3404
catholic,1883,"Supremi Apostolatus Officio (September 1, 1883)",1883_leo_xiii_supremi_apostolatus_officio_september_1_1883.txt,18.5,34.41,2587,0.3185,4.654,40.42,0.00309,0.01894,0.0,0.00232,0.00039,0.00271,0.00464,0.0,0.00271,False,,,leo_xiii,True,False,0.2493
catholic,1882,"Cum Multa (December 8, 1882)",1882_leo_xiii_cum_multa_december_8_1882.txt,16.11,39.92,2948,0.3138,4.756,33.89,0.00611,0.0156,0.0,0.00543,0.00136,0.00339,0.00136,0.00136,0.00271,False,,,leo_xiii,True,False,0.3137
catholic,1882,"Auspicato Concessum (September 17, 1882)",1882_leo_xiii_auspicato_concessum_september_17_1882.txt,15.07,44.24,4082,0.3165,4.636,32.14,0.00343,0.0098,0.00049,0.00147,0.00098,0.00196,0.00245,0.00098,0.00171,False,,,leo_xiii,True,False,0.2336
catholic,1882,"Etsi Nos (February 15, 1882)",1882_leo_xiii_etsi_nos_february_15_1882.txt,19.29,32.74,4349,0.2973,4.693,42.64,0.00506,0.01127,0.0,0.00299,0.00046,0.00253,0.00184,0.00069,0.00345,False,,,leo_xiii,True,False,0.302
catholic,1881,"Licet Multa (August 3, 1881)",1881_leo_xiii_licet_multa_august_3_1881.txt,16.99,35.75,1369,0.4054,4.787,35.1,0.00438,0.0263,0.0,0.00219,0.0,0.00438,0.00292,0.0,0.00365,False,,,leo_xiii,True,False,0.173
catholic,1881,"Diuturnum (June 29, 1881)",1881_leo_xiii_diuturnum_june_29_1881.txt,15.27,45.27,5427,0.2534,4.52,33.5,0.00442,0.00682,0.00092,0.01179,0.00018,0.00111,0.00387,0.00221,0.00092,False,,,leo_xiii,True,False,0.2185
catholic,1880,"Sancta Dei Civitas (December 3, 1880)",1880_leo_xiii_sancta_dei_civitas_december_3_1880.txt,18.84,35.0,2864,0.3373,4.668,42.12,0.00489,0.00908,0.0,0.00105,0.0007,0.00314,0.00175,0.00559,0.00524,False,,,leo_xiii,True,False,0.2588
catholic,1880,"Grande Munus (September 30, 1880)",1880_leo_xiii_grande_munus_september_30_1880.txt,10.8,53.53,3144,0.3139,4.764,20.15,0.0035,0.01272,0.00127,0.00191,0.00159,0.00223,0.00127,0.0035,0.00573,False,,,leo_xiii,True,False,0.1654
catholic,1880,"Arcanum Divinae (February 10, 1880)",1880_leo_xiii_arcanum_divinae_february_10_1880.txt,14.81,44.91,9091,0.234,4.641,31.46,0.00671,0.00715,0.0011,0.01144,0.00011,0.00121,0.00286,0.00099,0.00143,False,,,leo_xiii,True,False,0.1127
catholic,1879,"Aeterni Patris (August 4, 1879)",1879_leo_xiii_aeterni_patris_august_4_1879.txt,19.19,32.1,8127,0.2396,4.733,41.89,0.00591,0.00664,0.0,0.00357,0.00049,0.0016,0.00197,0.00258,0.00357,False,,,leo_xiii,True,False,0.3664
catholic,1878,"Quod Apostolici Muneris (December 28, 1878)",1878_leo_xiii_quod_apostolici_muneris_december_28_1878.txt,22.1,28.44,3868,0.2973,4.535,51.57,0.0062,0.00905,0.0,0.00776,0.00026,0.00284,0.00724,0.0031,0.00259,False,,,leo_xiii,True,False,
catholic,1878,"Inscrutabili Dei Consilio (April 21, 1878)",1878_leo_xiii_inscrutabili_dei_consilio_april_21_1878.txt,22.27,24.88,4421,0.3142,4.712,50.24,0.00588,0.02058,0.00023,0.00565,0.00136,0.0009,0.00543,0.0009,0.00498,False,,,leo_xiii,True,False,0.4507
catholic,1912,"Singulari quadam (September 24, 1912)",1912_pius_x_singulari_quadam_september_24_1912.txt,16.87,29.89,1942,0.3574,5.127,31.32,0.00463,0.0242,0.0,0.00566,0.0,0.0036,0.00257,0.0,0.00257,False,,,pius_x,True,False,0.2319
catholic,1912,"Lacrimabili Statu (June 7, 1912)",1912_pius_x_lacrimabili_statu_june_7_1912.txt,18.98,36.79,1748,0.369,4.507,43.7,0.00629,0.0246,0.0,0.00114,0.00229,0.00458,0.00172,0.00114,0.004,False,,,pius_x,True,False,0.167
catholic,1911,"Iamdudum (May 24, 1911)",1911_pius_x_iamdudum_may_24_1911.txt,19.13,32.88,2694,0.3174,4.65,42.09,0.00408,0.01411,0.0,0.01151,0.0,0.00408,0.00334,0.0,0.00445,False,,,pius_x,True,False,0.2242
catholic,1910,"Editae Saepe (May 26, 1910)",1910_pius_x_editae_saepe_may_26_1910.txt,13.1,50.11,8142,0.2433,4.671,27.51,0.00393,0.01535,0.00344,0.00381,0.00135,0.00307,0.00602,0.0016,0.00184,False,,,pius_x,True,False,0.4407
catholic,1909,"Communium Rerum (April 21, 1909)",1909_pius_x_communium_rerum_april_21_1909.txt,18.47,37.92,11366,0.2046,4.53,42.25,0.00396,0.01487,0.00651,0.00317,0.00088,0.00202,0.00466,0.00079,0.00282,False,,,pius_x,True,False,0.2876
catholic,1907,"Pascendi Dominici Gregis (September 8, 1907)",1907_pius_x_pascendi_dominici_gregis_september_8_1907.txt,14.75,43.2,21565,0.1467,4.717,30.25,0.0045,0.00881,0.00023,0.00445,0.00023,0.00162,0.009,0.00167,0.0032,False,,,pius_x,True,False,0.2364
catholic,1907,"Une Fois Encore (January 6, 1907)",1907_pius_x_une_fois_encore_january_6_1907.txt,14.04,47.53,2864,0.3167,4.644,29.83,0.00384,0.0206,0.0,0.00628,0.00035,0.00209,0.00349,0.0,0.00209,False,,,pius_x,True,False,0.2086
catholic,1906,"Gravissimo Officii Munere (August 10, 1906)",1906_pius_x_gravissimo_officii_munere_august_10_1906.txt,19.64,32.6,1584,0.3567,4.606,44.0,0.00442,0.0423,0.0,0.01263,0.0,0.00379,0.00505,0.0,0.00379,False,,,pius_x,True,False,0.1769
catholic,1906,"Pieni L'Animo (July 28, 1906)",1906_pius_x_pieni_l_animo_july_28_1906.txt,14.3,40.3,2735,0.332,4.937,26.81,0.00256,0.01828,0.0011,0.00548,0.00183,0.00512,0.00293,0.00293,0.00329,False,,,pius_x,True,False,0.1418
catholic,1906,"Tribus Circiter (April 5, 1906)",1906_pius_x_tribus_circiter_april_5_1906.txt,21.83,24.97,1892,0.3483,4.72,48.51,0.0037,0.02431,0.00053,0.01057,0.00106,0.00529,0.00476,0.00159,0.0037,False,,,pius_x,True,False,0.2519
catholic,1906,"Vehementer Nos (February 11, 1906)",1906_pius_x_vehementer_nos_february_11_1906.txt,16.7,38.24,5195,0.2859,4.744,35.34,0.00192,0.01347,0.00038,0.00885,0.00135,0.0025,0.00539,0.00058,0.00462,False,,,pius_x,True,False,0.2256
catholic,1905,"Il Fermo Proposito (June 11, 1905)",1905_pius_x_il_fermo_proposito_june_11_1905.txt,15.67,39.28,5368,0.2517,4.774,31.76,0.00484,0.01211,0.00168,0.00503,0.0013,0.00279,0.00708,0.00186,0.00093,False,,,pius_x,True,False,0.2803
catholic,1905,"Acerbo Nimis (April 15, 1905)",1905_pius_x_acerbo_nimis_april_15_1905.txt,14.72,49.38,4639,0.2699,4.477,33.62,0.00323,0.01423,0.00366,0.00431,0.00086,0.00216,0.00151,0.00366,0.00129,False,,,pius_x,True,False,0.3283
catholic,1904,"Iucunda Sane (March 12, 1904)",1904_pius_x_iucunda_sane_march_12_1904.txt,16.42,42.2,7322,0.2536,4.55,36.43,0.00492,0.01598,0.00437,0.00246,0.00123,0.00219,0.00615,0.00191,0.00273,False,,,pius_x,True,False,0.4637
catholic,1904,"Ad Diem Illum Laetissimum (February 2, 1904)",1904_pius_x_ad_diem_illum_laetissimum_february_2_1904.txt,15.57,46.21,6136,0.2474,4.408,35.26,0.00587,0.02331,0.00244,0.00261,0.00081,0.00212,0.00147,0.00163,0.00196,False,,,pius_x,True,False,0.3538
catholic,1903,"E Supremi (October 4, 1903)",1903_pius_x_e_supremi_october_4_1903.txt,13.14,54.47,4517,0.2847,4.383,30.11,0.00731,0.0259,0.01107,0.00221,0.00111,0.00376,0.00354,0.00288,0.00111,False,,,pius_x,True,False,0.2047
catholic,1921,"Fausto Appetente Die (June 29, 1921)",1921_benedict_xv_fausto_appetente_die_june_29_1921.txt,13.76,46.65,2115,0.3466,4.665,28.2,0.00331,0.00757,0.00095,0.00236,0.00047,0.00284,0.00331,0.00426,0.00898,False,,,benedict_xv,True,False,0.2237
catholic,1921,"In Praeclara Summorum (April 30, 1921)",1921_benedict_xv_in_praeclara_summorum_april_30_1921.txt,19.98,34.89,2753,0.3309,4.519,46.66,0.00581,0.0138,0.00073,0.00145,0.0,0.00036,0.00618,0.00327,0.00363,False,,,benedict_xv,True,False,0.2993
catholic,1921,"Sacra Propediem (January 6, 1921)",1921_benedict_xv_sacra_propediem_january_6_1921.txt,17.96,37.34,3110,0.3289,4.638,39.87,0.00289,0.01479,0.00354,0.00289,0.0,0.00096,0.00836,0.00225,0.00225,False,,,benedict_xv,True,False,0.1836
catholic,1920,"Annus Iam Plenus (December 1, 1920)",1920_benedict_xv_annus_iam_plenus_december_1_1920.txt,18.97,37.51,1629,0.3757,4.553,44.03,0.00614,0.02947,0.00184,0.0,0.00184,0.0043,0.00246,0.0,0.00184,False,,,benedict_xv,True,False,0.1078
catholic,1920,"Principi Apostolorum Petro (October 5, 1920)",1920_benedict_xv_principi_apostolorum_petro_october_5_1920.txt,10.89,53.64,4571,0.3032,4.664,20.59,0.00416,0.00941,0.00722,0.00372,0.00175,0.00241,0.00197,0.00547,0.00459,False,,,benedict_xv,True,False,0.0978
catholic,1920,"Spiritus Paraclitus (September 15, 1920)",1920_benedict_xv_spiritus_paraclitus_september_15_1920.txt,10.71,59.48,13470,0.1967,4.478,23.14,0.00527,0.01366,0.00921,0.00215,0.00037,0.00141,0.00238,0.015,0.00141,False,,,benedict_xv,True,False,0.1729
catholic,1920,"Pacem, Dei Munus Pulcherrimum (May 23, 1920)",1920_benedict_xv_pacem_dei_munus_pulcherrimum_may_23_1920.txt,15.58,44.72,3274,0.3192,4.548,34.46,0.00733,0.02382,0.00305,0.00275,0.00122,0.00519,0.00519,0.00244,0.00183,False,,,benedict_xv,True,False,0.1642
catholic,1919,"Paterno Iam Diu (November 24, 1919)",1919_benedict_xv_paterno_iam_diu_november_24_1919.txt,16.39,38.69,858,0.4289,4.71,34.32,0.00816,0.04079,0.0,0.00233,0.00117,0.00466,0.00466,0.0,0.00233,False,,,benedict_xv,True,False,0.188
catholic,1919,"In Hac Tanta (May 14, 1919)",1919_benedict_xv_in_hac_tanta_may_14_1919.txt,12.02,52.42,3400,0.2876,4.599,24.46,0.00382,0.01559,0.00382,0.00147,0.00029,0.00412,0.00176,0.005,0.00647,False,,,benedict_xv,True,False,0.0958
catholic,1918,"Quod Iam Diu (December 1, 1918)",1918_benedict_xv_quod_iam_diu_december_1_1918.txt,13.89,49.83,549,0.4882,4.566,30.5,0.00911,0.02004,0.0,0.0,0.00364,0.00364,0.01275,0.0,0.00546,False,,,benedict_xv,True,False,0.1356
catholic,1917,"Humani Generis Redemptionem (June 15, 1917)",1917_benedict_xv_humani_generis_redemptionem_june_15_1917.txt,12.45,56.26,4785,0.2644,4.452,28.31,0.00878,0.01254,0.00669,0.00272,0.00104,0.00272,0.00188,0.0069,0.00209,False,,,benedict_xv,True,False,0.3553
catholic,1914,"Ad Beatissimi Apostolorum (November 1, 1914)",1914_benedict_xv_ad_beatissimi_apostolorum_november_1_1914.txt,16.4,43.85,6409,0.2367,4.477,37.26,0.0039,0.02169,0.00406,0.00499,0.00094,0.0039,0.00546,0.00172,0.00234,False,,,benedict_xv,True,False,0.3157
catholic,1937,"Ingravescentibus Malis (September 29, 1937)",1937_pius_xi_ingravescentibus_malis_september_29_1937.txt,14.7,44.75,2690,0.3439,4.613,30.92,0.00335,0.02565,0.00074,0.00186,0.00037,0.00335,0.00372,0.00037,0.00186,False,,,pius_xi,True,False,0.0966
catholic,1937,"Firmissimam Constantiam ( March 28, 1937)",1937_pius_xi_firmissimam_constantiam_march_28_1937.txt,21.2,22.81,4972,0.2723,4.879,44.79,0.00302,0.0177,0.0008,0.00181,0.00141,0.00241,0.00463,0.0006,0.00241,False,,,pius_xi,True,False,0.2674
catholic,1937,"Divini Redemptoris (March 19, 1937)",1937_pius_xi_divini_redemptoris_march_19_1937.txt,14.2,42.23,12506,0.2163,4.8,27.49,0.00448,0.01367,0.002,0.0032,0.00056,0.00184,0.01008,0.00144,0.0008,False,,,pius_xi,True,False,0.3913
catholic,1937,"Mit Brennender Sorge (March 14, 1937)",1937_pius_xi_mit_brennender_sorge_march_14_1937.txt,15.51,43.34,7952,0.2479,4.659,33.41,0.00277,0.01232,0.00289,0.0039,0.00101,0.00239,0.00578,0.00377,0.00101,False,,,pius_xi,True,False,0.4132
catholic,1936,"Vigilanti Cura (June 29,Â 1936)",1936_pius_xi_vigilanti_cura_june_29_1936.txt,18.67,31.16,4672,0.2746,4.792,39.26,0.00685,0.01006,0.00043,0.00171,0.00086,0.00214,0.00514,0.0,0.00064,False,,,pius_xi,True,False,0.1395
catholic,1935,"Ad Catholici Sacerdotii (December 20, 1935)",1935_pius_xi_ad_catholici_sacerdotii_december_20_1935.txt,16.11,43.32,15314,0.1826,4.595,35.78,0.00575,0.01286,0.00215,0.00366,0.00118,0.00137,0.00424,0.00242,0.00124,False,,,pius_xi,True,False,0.2528
catholic,1933,"Dilectissima Nobis (June 3, 1933)",1933_pius_xi_dilectissima_nobis_june_3_1933.txt,19.92,24.21,3756,0.3046,5.002,40.39,0.00559,0.01438,0.0,0.00745,0.00133,0.00027,0.00532,0.0,0.00346,False,,,pius_xi,True,False,0.2464
catholic,1932,"Acerba Animi (September 29, 1932)",1932_pius_xi_acerba_animi_september_29_1932.txt,20.46,23.99,3523,0.3032,4.92,42.45,0.00426,0.02384,0.0,0.00426,0.00142,0.00341,0.00341,0.0,0.00312,False,,,pius_xi,True,False,0.1701
catholic,1932,"Caritate Christi Compulsi (May 3, 1932)",1932_pius_xi_caritate_christi_compulsi_may_3_1932.txt,20.21,33.11,6518,0.2558,4.564,46.56,0.00522,0.01534,0.00153,0.00338,0.00107,0.00292,0.00706,0.00061,0.00107,False,,,pius_xi,True,False,0.2656
catholic,1931,"Nova Impendet (October 2, 1931)",1931_pius_xi_nova_impendet_october_2_1931.txt,13.14,50.06,1353,0.4146,4.625,27.61,0.0037,0.034,0.00222,0.0037,0.00222,0.00517,0.00148,0.0,0.00222,False,,,pius_xi,True,False,0.2114
catholic,1931,"Non Abbiamo Bisogno (June 29, 1931)",1931_pius_xi_non_abbiamo_bisogno_june_29_1931.txt,18.92,31.4,10510,0.1978,4.756,40.42,0.0039,0.02731,0.00095,0.00152,0.00076,0.00324,0.00371,0.00105,0.00133,False,,,pius_xi,True,False,0.2058
catholic,1931,"Quadragesimo Anno (May 15, 1931)",1931_pius_xi_quadragesimo_anno_may_15_1931.txt,19.46,28.52,19703,0.1628,4.857,40.96,0.00492,0.01051,0.0002,0.00411,0.00061,0.00157,0.00492,0.00102,0.00137,False,,,pius_xi,True,False,0.2731
catholic,1930,"Casti Connubii (December 31, 1930)",1930_pius_xi_casti_connubii_december_31_1930.txt,19.16,34.06,18864,0.1561,4.603,42.87,0.00551,0.00689,0.00106,0.00769,0.00021,0.0017,0.00292,0.00117,0.00058,False,,,pius_xi,True,False,0.2666
catholic,1929,"Divini Illius Magistri (December 31, 1929)",1929_pius_xi_divini_illius_magistri_december_31_1929.txt,17.53,31.25,14595,0.2284,4.876,34.75,0.00329,0.00644,0.00185,0.00391,0.00027,0.00082,0.00692,0.00069,0.00082,False,,,pius_xi,True,False,0.1913
catholic,1929,"Mens Nostra (December 20, 1929)",1929_pius_xi_mens_nostra_december_20_1929.txt,18.36,34.57,6269,0.2642,4.674,39.93,0.00893,0.02345,0.0016,0.00255,0.00096,0.00287,0.00383,0.00112,0.00255,False,,,pius_xi,True,False,0.2512
catholic,1928,"Miserentissimus Redemptor (May 8, 1928)",1928_pius_xi_miserentissimus_redemptor_may_8_1928.txt,22.99,25.84,5906,0.2391,4.552,53.69,0.00677,0.02472,0.00339,0.00203,0.00068,0.00288,0.00339,0.00169,0.00135,False,,,pius_xi,True,False,0.2214
catholic,1928,"Mortalium Animos (January 6, 1928)",1928_pius_xi_mortalium_animos_january_6_1928.txt,19.83,34.55,4584,0.2561,4.519,45.84,0.00785,0.012,0.00175,0.00436,0.00087,0.00611,0.00196,0.00458,0.00458,False,,,pius_xi,True,False,0.3746
catholic,1926,"Iniquis Afflictisque (November 18, 1926)",1926_pius_xi_iniquis_afflictisque_november_18_1926.txt,17.84,36.05,5882,0.2499,4.667,38.7,0.00238,0.0119,0.0,0.00748,0.00119,0.00085,0.00442,0.0,0.0017,False,,,pius_xi,True,False,0.2561
catholic,1926,"Rite Expiatis (April 30, 1926)",1926_pius_xi_rite_expiatis_april_30_1926.txt,16.2,42.64,9654,0.2157,4.535,35.76,0.00394,0.01015,0.00104,0.00207,0.00124,0.00104,0.00539,0.00259,0.00155,False,,,pius_xi,True,False,0.244
catholic,1926,"Rerum Ecclesiae (February 28, 1926)",1926_pius_xi_rerum_ecclesiae_february_28_1926.txt,18.35,35.6,8174,0.2094,4.663,40.47,0.00563,0.01627,0.00061,0.0022,0.00135,0.00073,0.0033,0.00208,0.00257,False,,,pius_xi,True,False,0.3154
catholic,1925,"Quas Primas (December 11, 1925)",1925_pius_xi_quas_primas_december_11_1925.txt,15.53,46.73,6405,0.2401,4.468,35.39,0.00484,0.01936,0.00141,0.00625,0.00047,0.00281,0.00468,0.00203,0.00094,False,,,pius_xi,True,False,0.1952
catholic,1924,"Maximam Gravissimamque (January 18, 1924)",1924_pius_xi_maximam_gravissimamque_january_18_1924.txt,19.51,33.4,3251,0.2775,4.593,43.93,0.00492,0.02799,0.00062,0.01015,0.00123,0.00031,0.00461,0.00062,0.00215,False,,,pius_xi,True,False,0.1828
catholic,1923,"Rerum Omnium Perturbationem (January 26, 1923)",1923_pius_xi_rerum_omnium_perturbationem_january_26_1923.txt,14.13,46.73,5885,0.2596,4.615,29.72,0.00476,0.01444,0.00068,0.0017,0.00136,0.00153,0.00255,0.00068,0.00153,False,,,pius_xi,True,False,0.3783
catholic,1922,Ubi Arcano Dei Consilio (23 December 1922),1922_pius_xi_ubi_arcano_dei_consilio_23_december_1922.txt,18.48,35.97,11335,0.199,4.608,41.22,0.00335,0.02153,0.00159,0.00468,0.00079,0.00141,0.00697,0.00141,0.00194,False,,,pius_xi,True,False,0.3121
catholic,1958,"Meminisse Iuvat (July 14, 1958)",1958_pius_xii_meminisse_iuvat_july_14_1958.txt,14.12,48.98,3499,0.3258,4.615,30.96,0.00829,0.01458,0.00143,0.00372,0.00257,0.00343,0.00572,0.00143,0.00314,False,,,pius_xii,True,False,0.3675
catholic,1958,"Ad Apostolorum Principis (June 29, 1958)",1958_pius_xii_ad_apostolorum_principis_june_29_1958.txt,16.57,38.08,4475,0.2925,4.801,34.69,0.00223,0.01453,0.00022,0.01006,0.00246,0.00402,0.00291,0.00179,0.00827,False,,,pius_xii,True,False,0.4105
catholic,1957,"Miranda Prorsus (September 8, 1957)",1957_pius_xii_miranda_prorsus_september_8_1957.txt,16.91,36.7,13133,0.1827,4.781,35.3,0.00541,0.01477,0.00069,0.00267,0.00046,0.00137,0.00305,0.00099,0.00061,False,,,pius_xii,True,False,0.2257
catholic,1957,"Le PÃ¨lerinage de LourdesÂ (July 2, 1957)",1957_pius_xii_le_p_lerinage_de_lourdes_july_2_1957.txt,13.5,47.22,4785,0.3053,4.683,27.5,0.00585,0.01484,0.00251,0.00063,0.00543,0.00084,0.00669,0.00104,0.00313,False,,,pius_xii,True,False,0.1122
catholic,1957,"Invicti Athletae (May 16, 1957)",1957_pius_xii_invicti_athletae_may_16_1957.txt,13.03,50.39,3339,0.3345,4.656,27.37,0.00779,0.01018,0.00359,0.0015,0.0015,0.0027,0.00509,0.0021,0.0021,False,,,pius_xii,True,False,0.2459
catholic,1957,"Fidei Donum (April 21, 1957)",1957_pius_xii_fidei_donum_april_21_1957.txt,16.27,39.51,7514,0.2352,4.725,34.31,0.00586,0.0193,0.002,0.0012,0.00106,0.00359,0.00386,0.00293,0.00399,False,,,pius_xii,True,False,0.352
catholic,1956,"Datis Nuperrime (November 5, 1956)",1956_pius_xii_datis_nuperrime_november_5_1956.txt,10.64,55.25,553,0.5009,4.732,20.48,0.01627,0.03978,0.00181,0.0,0.00362,0.00723,0.00723,0.0,0.00542,False,,,pius_xii,True,False,0.0861
catholic,1956,"Laetamur AdmodumÂ (November 1, 1956)",1956_pius_xii_laetamur_admodum_november_1_1956.txt,15.52,41.96,849,0.4935,4.744,32.65,0.00824,0.0318,0.0,0.00353,0.00471,0.00353,0.00589,0.0,0.00353,False,,,pius_xii,True,False,0.3166
catholic,1956,"Luctuosissimi EventusÂ (October 28, 1956)",1956_pius_xii_luctuosissimi_eventus_october_28_1956.txt,19.21,34.28,907,0.4322,4.652,43.19,0.00551,0.03308,0.0,0.0,0.00441,0.00441,0.00992,0.0011,0.00551,False,,,pius_xii,True,False,0.3907
catholic,1956,"Haurietis Aquas (May 15, 1956)",1956_pius_xii_haurietis_aquas_may_15_1956.txt,14.99,48.01,16155,0.159,4.438,33.94,0.00439,0.01715,0.00539,0.00142,0.0008,0.00136,0.0018,0.00433,0.00149,False,,,pius_xii,True,False,0.2444
catholic,1955,"Musicae Sacrae (December 25, 1955)",1955_pius_xii_musicae_sacrae_december_25_1955.txt,14.15,44.2,7162,0.2216,4.774,28.42,0.00475,0.00894,0.00084,0.00279,0.00084,0.00182,0.00209,0.0007,0.00307,False,,,pius_xii,True,False,0.1549
catholic,1954,"Ad Caeli Reginam (October 11, 1954)",1954_pius_xii_ad_caeli_reginam_october_11_1954.txt,12.51,52.14,5354,0.279,4.515,26.25,0.00486,0.01644,0.00616,0.00075,0.00093,0.00131,0.00374,0.00019,0.0028,False,,,pius_xii,True,False,0.2104
catholic,1954,"Ad Sinarum Gentem (October 7, 1954)",1954_pius_xii_ad_sinarum_gentem_october_7_1954.txt,13.66,48.7,2925,0.295,4.581,28.96,0.00479,0.02188,0.00547,0.00308,0.00034,0.00274,0.00308,0.00581,0.00581,False,,,pius_xii,True,False,0.2462
catholic,1954,"Ecclesiae Fastos (June 5, 1954)",1954_pius_xii_ecclesiae_fastos_june_5_1954.txt,12.9,49.09,6397,0.2578,4.669,26.11,0.00485,0.01266,0.00703,0.00375,0.00203,0.00109,0.00203,0.00453,0.00719,False,,,pius_xii,True,False,0.3297
catholic,1954,"Sacra Virginitas (March 25, 1954)",1954_pius_xii_sacra_virginitas_march_25_1954.txt,12.43,51.8,10625,0.2001,4.522,25.73,0.00433,0.01299,0.00828,0.00216,0.00047,0.00066,0.00264,0.00207,0.00301,False,,,pius_xii,True,False,0.2389
catholic,1953,"Fulgens Corona (September 8, 1953)",1953_pius_xii_fulgens_corona_september_8_1953.txt,19.58,31.79,5152,0.2696,4.717,43.29,0.00602,0.01553,0.00078,0.00214,0.00136,0.00291,0.00369,0.00078,0.00446,False,,,pius_xii,True,False,0.2684
catholic,1953,"Doctor Mellifluus (May 24, 1953)",1953_pius_xii_doctor_mellifluus_may_24_1953.txt,9.22,64.39,6252,0.267,4.38,19.91,0.00688,0.00992,0.00384,0.00128,0.00176,0.00144,0.00144,0.0016,0.00224,False,,,pius_xii,True,False,0.2773
catholic,1951,"Ingruentium Malorum (September 15, 1951)",1951_pius_xii_ingruentium_malorum_september_15_1951.txt,15.78,42.08,2027,0.3651,4.698,33.78,0.00444,0.02171,0.00148,0.0,0.00197,0.00592,0.00395,0.00049,0.00296,False,,,pius_xii,True,False,0.3031
